source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	characteristics[condition]	characteristics[spiked compound]	assay name	technology type	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[technical replicate]	comment[fraction identifier]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[sample preparation batch]	comment[study group]	comment[replicate provenance]	comment[sdrf version]	comment[sdrf template]	comment[annotation source]	comment[sdrf annotation tool]	comment[annotation provenance]	factor value[condition]
PXD056598_F_Vanq_ecl_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_F_DDA_Vanq_ecl_R3	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	3	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_F_DDA_Vanq_ecl_R3.raw	https://storage.jpostdb.org/JPST003358/B1_F_DDA_Vanq_ecl_R3.raw	not applicable	F_Vanq_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_F_Vanq_ecl_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_F_DDA_Vanq_ecl_R4	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	4	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_F_DDA_Vanq_ecl_R4.raw	https://storage.jpostdb.org/JPST003358/B1_F_DDA_Vanq_ecl_R4.raw	not applicable	F_Vanq_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_F_Vanq_ecl_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_F_DDA_Vanq_ecl_R5	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	5	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_F_DDA_Vanq_ecl_R5.raw	https://storage.jpostdb.org/JPST003358/B1_F_DDA_Vanq_ecl_R5.raw	not applicable	F_Vanq_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_F_Vanq_ecl_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_F_DDA_Vanq_ecl_R6	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	6	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_F_DDA_Vanq_ecl_R6.raw	https://storage.jpostdb.org/JPST003358/B1_F_DDA_Vanq_ecl_R6.raw	not applicable	F_Vanq_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_G_ulti_ex_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_G_DDA_ulti_ex_R1	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	1	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_G_DDA_ulti_ex_R1.raw	https://storage.jpostdb.org/JPST003358/B1_G_DDA_ulti_ex_R1.raw	not applicable	G_ulti_ex_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_G_ulti_ex_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_G_DDA_ulti_ex_R2	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	2	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_G_DDA_ulti_ex_R2.raw	https://storage.jpostdb.org/JPST003358/B1_G_DDA_ulti_ex_R2.raw	not applicable	G_ulti_ex_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_G_ulti_ex_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_G_DDA_ulti_ex_R3	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	3	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_G_DDA_ulti_ex_R3.raw	https://storage.jpostdb.org/JPST003358/B1_G_DDA_ulti_ex_R3.raw	not applicable	G_ulti_ex_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_G_ulti_ex_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_G_DDA_ulti_ex_R4	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	4	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_G_DDA_ulti_ex_R4.raw	https://storage.jpostdb.org/JPST003358/B1_G_DDA_ulti_ex_R4.raw	not applicable	G_ulti_ex_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_G_ulti_ex_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_G_DDA_ulti_ex_R5	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	5	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_G_DDA_ulti_ex_R5.raw	https://storage.jpostdb.org/JPST003358/B1_G_DDA_ulti_ex_R5.raw	not applicable	G_ulti_ex_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_G_ulti_ex_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_G_DDA_ulti_ex_R6	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	6	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_G_DDA_ulti_ex_R6.raw	https://storage.jpostdb.org/JPST003358/B1_G_DDA_ulti_ex_R6.raw	not applicable	G_ulti_ex_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_H_ulti_ecl_DDA_PYE1_A	Homo sapiens	not applicable	not applicable	not applicable	1	A	CT=mixture;CN=yeast:2 Ecoli:8	PXD056598_A1_H_DDA_ulti_ecl_R1	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	1	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	A1_H_DDA_ulti_ecl_R1.raw	https://storage.jpostdb.org/JPST003358/A1_H_DDA_ulti_ecl_R1.raw	not applicable	H_ulti_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	A
PXD056598_H_ulti_ecl_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_H_DDA_ulti_ecl_R1	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	1	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_H_DDA_ulti_ecl_R1.raw	https://storage.jpostdb.org/JPST003358/B1_H_DDA_ulti_ecl_R1.raw	not applicable	H_ulti_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_H_ulti_ecl_DDA_PYE1_A	Homo sapiens	not applicable	not applicable	not applicable	1	A	CT=mixture;CN=yeast:2 Ecoli:8	PXD056598_A1_H_DDA_ulti_ecl_R2	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	2	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	A1_H_DDA_ulti_ecl_R2.raw	https://storage.jpostdb.org/JPST003358/A1_H_DDA_ulti_ecl_R2.raw	not applicable	H_ulti_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	A
PXD056598_H_ulti_ecl_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_H_DDA_ulti_ecl_R2	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	2	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_H_DDA_ulti_ecl_R2.raw	https://storage.jpostdb.org/JPST003358/B1_H_DDA_ulti_ecl_R2.raw	not applicable	H_ulti_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_H_ulti_ecl_DDA_PYE1_A	Homo sapiens	not applicable	not applicable	not applicable	1	A	CT=mixture;CN=yeast:2 Ecoli:8	PXD056598_A1_H_DDA_ulti_ecl_R3	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	3	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	A1_H_DDA_ulti_ecl_R3.raw	https://storage.jpostdb.org/JPST003358/A1_H_DDA_ulti_ecl_R3.raw	not applicable	H_ulti_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	A
PXD056598_H_ulti_ecl_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_H_DDA_ulti_ecl_R3	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	3	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_H_DDA_ulti_ecl_R3.raw	https://storage.jpostdb.org/JPST003358/B1_H_DDA_ulti_ecl_R3.raw	not applicable	H_ulti_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_H_ulti_ecl_DDA_PYE1_A	Homo sapiens	not applicable	not applicable	not applicable	1	A	CT=mixture;CN=yeast:2 Ecoli:8	PXD056598_A1_H_DDA_ulti_ecl_R4	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	4	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	A1_H_DDA_ulti_ecl_R4.raw	https://storage.jpostdb.org/JPST003358/A1_H_DDA_ulti_ecl_R4.raw	not applicable	H_ulti_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	A
PXD056598_H_ulti_ecl_DDA_PYE1_B	Homo sapiens	not applicable	not applicable	not applicable	1	B	CT=mixture;CN=yeast:6 Ecoli:4	PXD056598_B1_H_DDA_ulti_ecl_R4	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	4	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	B1_H_DDA_ulti_ecl_R4.raw	https://storage.jpostdb.org/JPST003358/B1_H_DDA_ulti_ecl_R4.raw	not applicable	H_ulti_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	B
PXD056598_H_ulti_ecl_DDA_PYE1_A	Homo sapiens	not applicable	not applicable	not applicable	1	A	CT=mixture;CN=yeast:2 Ecoli:8	PXD056598_A1_H_DDA_ulti_ecl_R5	proteomic profiling by mass spectrometry	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	not available	not available	5	1	NT=Data-dependent acquisition;AC=PRIDE:0000627	A1_H_DDA_ulti_ecl_R5.raw	https://storage.jpostdb.org/JPST003358/A1_H_DDA_ulti_ecl_R5.raw	not applicable	H_ulti_ecl_DDA_PYE1	Centrally prepared master mixtures; author Replicate 1-6 are repeated injections. Same master material distributed between sites.	v1.1.0	NT=ms-proteomics;VV=v1.1.0	https://proteomecentral.proteomexchange.org/cgi/GetDataset?ID=PXD056598 | https://www.nature.com/articles/s41467-025-64501-z | https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41467-025-64501-z/MediaObjects/41467_2025_64501_MOESM11_ESM.xlsx | https://repository.jpostdb.org/_api/file?projectId=JPST003358&target=server&offset=0&num=2000&sortKey=id&sortDir=&searchKey=&searchMode=&keyword=&fileType=&projectType=	not available	OpenAI Codex-assisted curation with primary-source and archive-file cross-checks	A
