source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[material type]	characteristics[biological replicate]	characteristics[developmental stage]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[cell line]
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_49	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	49	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_49.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	5	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_50	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	50	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_51	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	51	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_51.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_52	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	52	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_52.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_53	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	53	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_53.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_54	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	54	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_54.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_55	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	55	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_55.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_56	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	56	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_57	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	57	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_57.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_58	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	58	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_58.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_59	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	59	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_59.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	6	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_60	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	60	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_60.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	7	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	8	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_9	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	9	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
pooled 3-cell-line mixture replicate 1	Homo sapiens	not applicable	not available	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_POOL	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_POOL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
unfractionated QC FTC-238 replicate 1 tech1	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_all1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_all1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
unfractionated QC FTC-238 replicate 1 tech2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_all2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	2	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_all2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
unfractionated QC FTC-238 replicate 1 tech3	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	1	not available	not available	not available	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_all3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	3	B20240603lyumg_thyroid_complex_FTC238_NO1_30minDIA_all3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	10	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	11	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	12	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	13	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	14	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_15	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	15	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_16	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	16	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_17	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	17	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_18	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	18	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_19	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	19	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	2	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_20	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	20	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_21	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	21	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_22	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	22	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
FTC-238 replicate 2	Homo sapiens	not applicable	follicular thyroid carcinoma	FTC-238	not available	cell line	2	not available	not available	not available	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_23	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	23	1	B20240606lyumg_thyroid_complex_FTC238_NO2_30minDIA_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	FTC-238
